id,category,dimension,sentence,emotion
8911,彩电,服务,还是全国联保,好评
8912,彩电,服务,售后服务也很好,好评
8913,彩电,服务,客服也联系不上,差评
8914,彩电,服务,联系两天客服都联系不上,差评
8915,彩电,服务,货发错了,差评
8916,彩电,服务,"京东服务不错,换了新的",好评
8917,彩电,服务,售后很好,好评
8918,彩电,服务,客服售后挺好,好评
8919,彩电,服务,找了好几次客服没人理,差评
8920,彩电,服务,"首先客服服务很到位,",好评
8921,彩电,服务,还是发错了,差评
8922,彩电,服务,可是用了又不能退,差评
8923,彩电,服务,客服不回复,差评
8924,彩电,服务,售后服务好,好评
8925,彩电,服务,服务也很到位!,好评
8926,彩电,服务,全国联保值得购买,好评
8927,彩电,服务,垃圾客服,差评
8928,彩电,服务,全国联保的,好评
8929,彩电,服务,全国联保,好评
8930,彩电,服务,妈的他发错了,差评
8931,彩电,服务,客服也联系不上!!!,差评
8932,彩电,服务,服务到位,好评
8933,彩电,服务,最喜欢的就是售后做的好,好评
8934,彩电,服务,售后也好,好评
8935,彩电,服务,客服效率很差,差评
8936,彩电,服务,客服说就是这样的设计,差评
8937,彩电,服务,垃圾客服,差评
8938,彩电,服务,售后服务更加是一流,好评
8939,彩电,服务,售后服务不好,差评
8940,彩电,服务,售后服务也不好。,差评
8941,彩电,服务,售后也好。,好评
8942,彩电,服务,全国联保保修卡,好评
8943,彩电,服务,"颜色都给我发错了,发成暗红色了",差评
8944,彩电,服务,还是全国联保,好评
8945,彩电,服务,售后也不好找,差评
8946,彩电,服务,有说明书有保修票,好评
8947,彩电,服务,还是发错了地址,差评
8948,彩电,服务,反正你怎么跟客服说客服也不会理你,差评
8949,彩电,服务,售后很好,好评
8950,彩电,服务,"客服很专业哦,有问必答,给个赞~",好评
8951,彩电,服务,客服也很专业~么么哒~,好评
8952,彩电,服务,有保修比较靠谱。,好评
8953,彩电,服务,卖家态度更不用说了、推来推去、客服转售后、售后转客服、就是没人搭理你!,差评
8954,彩电,服务,商家强调用了就不能退了,差评
8955,彩电,服务,全国联保,好评
8956,彩电,服务,商家态度很好,好评
8957,彩电,服务,一点诚信都没有,差评
8958,彩电,服务,服务很到位噢!,好评
8959,彩电,服务,全国联保,好评
8960,彩电,服务,回复及时,好评
8961,彩电,服务,京东商城的售后服务还是不错的,好评
8962,彩电,服务,售后服务不是一般的好,好评
8963,彩电,服务,保修两年,好评
8964,彩电,服务,售后还不错,好评
8965,彩电,服务,和店里一样全国联保,好评
8966,彩电,服务,售后服务太差,差评
8967,彩电,服务,客服人员很专业~回答及时有效!,好评
8968,彩电,服务,加全国联保,好评
8969,彩电,服务,最主要的是还是全国联保的,好评
8970,彩电,服务,售后服务不错很有耐心!,好评
8971,彩电,服务,"服务很专业,态度也好",好评
8972,彩电,服务,有保修书什么的,好评
8973,彩电,服务,服务到位,好评
8974,彩电,服务,豆浆机的卖家客服也不行爱理不理的&hellip;&hellip;垃圾,差评
8975,彩电,服务,客服不回复,差评
8976,彩电,服务,询问客服也没人理,差评
8977,彩电,服务,售后服务很好,好评
8978,彩电,服务,服务到位,好评
8979,彩电,服务,发错了一次货,差评
8980,彩电,服务,全国联保的东西到现在还没收到 ,差评
8981,彩电,服务,服务很到位!,好评
8982,彩电,服务,"全国联保,当地保修。",好评
8983,彩电,服务,店员的服务也很到位,好评
8984,彩电,服务,垃圾客服,差评
8985,彩电,服务,售后服务很好,好评
8986,彩电,服务,希望全国联保!,好评
8987,彩电,服务,不得不说京东售后很强大,好评
8988,彩电,服务,全国联保的应该是正品,好评
8989,彩电,服务,"售后挺好,",好评
8990,彩电,服务,发错了东西还让我掏运费,差评
8991,彩电,服务,"由于写错地址发错了,店家很及时的联系了快递改了地址重新发,给店家点赞",好评
8992,彩电,服务,线下实体售后挺好的,好评
8993,彩电,服务,它们发给你的明细票更本不能全国联保,差评
8994,彩电,服务,店主和客服都想的很周到,好评
8995,彩电,服务,用了又不能退,差评
8996,彩电,服务,"不过京东服务不错,马上换了",好评
8997,彩电,服务,询问两次客服没人理,差评
8998,彩电,服务,全国联保放心。,好评
8999,彩电,服务,又以超期为由说不能退,差评
9000,彩电,服务,还延长保修两年,好评
9001,彩电,服务,售后服务很好,好评
9002,彩电,服务,"咨询客服,客服也不回复",差评
9003,彩电,服务,客服都跟死了似的 几天不回复一句话,差评
9004,彩电,服务,推三阻四不给返现承诺,差评
9005,彩电,服务,"再就是美的售后到处都有,很方便的",好评
9006,彩电,服务,"服务到位,赞一个",好评
9007,彩电,服务,美的的售后只在太差,差评
9008,彩电,服务,我发好评截图给客服了也没人理我,差评
9009,彩电,服务,全国联保,好评
9010,彩电,服务,有保修书,好评
9011,彩电,服务,而且是全国联保,好评
9012,彩电,服务,又补了一个,好评
9013,彩电,服务,没有全国联保卡,差评
9014,彩电,服务,联系了客服说就是这样的,差评
9015,彩电,服务,客服也联系不上,差评
9016,彩电,服务,垃圾客服,差评
9017,彩电,服务,售后服务也很棒,好评
9018,彩电,服务,售后服务不错,好评
9019,彩电,服务,"最关键的是有全国联保,有质量保障。",好评
9020,彩电,服务,客服推来推去的,差评
9021,彩电,服务,可卖家可能因为太忙给发错了,差评
9022,彩电,服务,全国联保。很方便。,好评
9023,彩电,服务,"店家的售后真的很有耐心,咨询的问题都很好的回答了",好评
9024,彩电,服务,之前发错了货,差评
9025,彩电,服务,谢谢售后服务超级棒,好评
9026,彩电,服务,非常好售后服务好,好评
9027,彩电,服务,联系不上客服,差评
9028,彩电,服务,卖家售后服务差,差评
9029,彩电,服务,又以超期为由说不能退,差评
9030,彩电,服务,客服想的很周到,好评
9031,彩电,服务,跟客服沟通表示超过7天即使有质量问题也不能退,差评
9032,彩电,服务,最后说发错了,差评
9033,彩电,服务,客服也很差!,差评
9034,彩电,服务,客服也没人理,差评
9035,彩电,服务,售后服务好好!,好评
9036,彩电,服务,中间联系了一次客服也没人理,差评
9037,彩电,服务,东西地址还发错了,差评
9038,彩电,服务,就是客服半天没人理!!!,差评
9039,彩电,服务,而且还是全国联保,好评
9040,彩电,服务,客服也很耐心帮我解决问题,好评
9041,彩电,服务,售后服务一流,好评
9042,彩电,服务,还有全国联保,好评
9043,彩电,服务,全国联保,好评
9044,彩电,服务,有全国联保,好评
9045,彩电,服务,就是客服有时会好久都不回复,差评
9046,彩电,服务,想退货联系不上客服了,差评
9047,彩电,服务,给卖家反应还不管!卖家太不负责了!,差评
9048,彩电,服务,全国联保一年,好评
9049,彩电,服务,商家客服很周到!,好评
9050,彩电,服务,客服也是推来推去,差评
9051,彩电,服务,服务到位,好评
9052,彩电,服务,服务也很到位。,好评
9053,彩电,服务,我用了两次好像不能退了,差评
9054,彩电,服务,卖家客服一直联系不上,差评
9055,彩电,服务,应该是不能退的了,差评
9056,彩电,服务,全国联保一年,好评
9057,彩电,服务,售后服务很好是最重要的!,好评
9058,彩电,服务,京东售后非常好,好评
9059,彩电,服务,客服一直联系不上,差评
9060,彩电,服务,售后很好,好评
9061,彩电,服务,好在售后服务很到位,好评
9062,彩电,服务,全国联保。,好评
9063,彩电,服务,"不能用,还不能退",差评
9064,彩电,服务,回复及时,好评
9065,彩电,服务,在我的逼问之下才说是发错了,差评
9066,彩电,服务,就是那个男客服服务质量很差,差评
9067,彩电,服务,"希望能够像店家说的一样全国联保1年,",好评
9068,彩电,服务,今天客服推来推去的,差评
9069,彩电,服务,售后耐心的告诉我,好评
9070,彩电,服务,说用了就不可以退,差评
9071,彩电,服务,找了好多遍客服没人理,差评
9072,彩电,服务,服务态度非常好,好评
9073,彩电,服务,不能退换,差评
9074,彩电,服务,退又不能退!换又不能换,差评
9075,彩电,服务,折腾了好多天 总算是换了一个的好的,中评
9076,彩电,服务,买的第一个溢浆退了,中评
9077,彩电,服务,售后服务好,好评
9078,彩电,服务,售后服务也很棒,好评
9079,彩电,服务,全国联保,好评
9080,彩电,服务,全国联保。,好评
9081,彩电,服务,售后服务也很好!,好评
9082,彩电,服务,服务很到位哦!,好评
9083,彩电,服务,服务也很到位,好评
9084,彩电,服务,服务到位,好评
9085,彩电,服务,"这么服务到位,",好评
9086,彩电,服务,发货速度非常快。,好评
9087,彩电,服务,服务到位,好评
9088,彩电,服务,"售后服务也很好,解答问题很有耐心。",好评
9089,彩电,服务,服务到位,好评
9090,彩电,服务,售后服务也很好,好评
9091,彩电,服务,服务很到位,好评
9092,彩电,服务,店家服务到位,好评
9093,彩电,服务,售后很好,好评
9094,彩电,服务,售后非常好,好评
9095,彩电,服务,售后到位,好评
9096,彩电,服务,"售后的态度也是模棱两可,回复又慢",差评
9097,彩电,服务,不能退换,差评
9098,彩电,服务,不能退货,差评
9099,彩电,服务,"申请换货,一直联系不上店家客服啊!",差评
9100,彩电,服务,其实本打算让卖家重新发一个,中评
9101,彩电,服务,退货不方便,差评
9102,彩电,服务,换货不易,差评
9103,彩电,服务,换货不容易,差评
9104,彩电,服务,换货太难了,差评
9105,彩电,服务,退换货太复杂,差评
9106,彩电,服务,换货太艰难,差评
9107,彩电,服务,换货不容易,差评
9108,彩电,服务,退换怎么这么难啊,差评
9109,彩电,服务,退货了,中评
9110,彩电,服务,已经退货了,中评
9111,彩电,服务,已经退货,中评
9112,彩电,服务,退货了,中评
9113,彩电,服务,想退货,中评
9114,彩电,服务,要求退货了,中评
9115,彩电,服务,申请换货,中评
9116,彩电,服务,"退货了,麻烦死了!",差评
9117,彩电,服务,已经申请退货了。,中评
9118,彩电,服务,保修又方便,好评
9119,彩电,服务,保修比较方便,好评
9120,彩电,服务,保修比较容易,好评
9121,彩电,服务,客服不专业,差评
9122,彩电,服务,客服不专业,差评
9123,彩电,服务,"售后客服小乔很耐心解说,服务很好",好评
9124,彩电,服务,客服也细心服务也很到位,好评
9125,彩电,服务,京东服务不错换了个新的,好评
9126,彩电,服务,售后的客服服务的很到位,好评
9127,彩电,服务,售后态度很好,好评
9128,彩电,服务,服务也很到位,好评
9129,彩电,服务,通过售后西西的耐心解答,好评
9130,彩电,服务,商家态度很好,好评
9131,彩电,服务,妮妮售后很耐心,好评
9132,彩电,服务,服务也很到位,好评
9133,彩电,服务,售后服务感到很失望!,差评
9134,彩电,服务,对售后赶到失望,差评
9135,彩电,服务,对售后失望至极,差评
9136,彩电,服务,服务很好,好评
9137,彩电,服务,"售后的态度也是模棱两可,回复又慢",差评
9138,彩电,服务,不能退换,差评
9139,彩电,服务,不能退货,差评
9140,彩电,服务,一直联系不上店家客服啊,差评
9141,彩电,服务,其实本打算让卖家重新发一个,中评
9142,彩电,服务,退货不方便,差评
9143,彩电,服务,换货不易,差评
9144,彩电,服务,换货不容易,差评
9145,彩电,服务,换货太难了,差评
9146,彩电,服务,退换货太复杂,差评
9147,彩电,服务,换货太艰难,差评
9148,彩电,服务,换货不容易,差评
9149,彩电,服务,退换怎么这么难啊,差评
9150,彩电,服务,退货了,中评
9151,彩电,服务,已经退货了,中评
9152,彩电,服务,已经退货,中评
9153,彩电,服务,退货不容易啊,差评
9154,彩电,服务,客服垃圾,差评
9155,彩电,服务,客服不专业,差评
9156,彩电,服务,有问题售后团队也耐心给解答了,好评
9157,彩电,服务,客服还很周到,好评
9158,彩电,服务, 售后很好,好评
9159,彩电,服务,服务很到位,好评
